x,y,species cloglog values
7688.0,7688.0,0.67873174
7689.0,7689.0,0.6535106
7690.0,7690.0,0.86963725
7691.0,7691.0,0.13516152
7692.0,7692.0,0.05277852
7693.0,7693.0,0.15511654
7694.0,7694.0,0.12997523
7695.0,7695.0,0.68833405
7696.0,7696.0,0.08346156
7697.0,7697.0,0.12462352
7698.0,7698.0,0.0799876
7699.0,7699.0,0.45816538
7700.0,7700.0,0.34564665
7701.0,7701.0,0.095710136
7702.0,7702.0,0.3863204
7703.0,7703.0,0.3062779
7704.0,7704.0,0.7682349
7705.0,7705.0,0.09297068
7706.0,7706.0,0.64061725
7707.0,7707.0,0.015278161
7708.0,7708.0,0.457995
7709.0,7709.0,0.6302292
7710.0,7710.0,0.67892957
7711.0,7711.0,0.2374883
7712.0,7712.0,0.86854655
7713.0,7713.0,0.29026493
7714.0,7714.0,0.15396652
7715.0,7715.0,0.5057958
7716.0,7716.0,0.2717151
7717.0,7717.0,0.40172625
7718.0,7718.0,0.0145680355
7719.0,7719.0,0.4484456
7720.0,7720.0,0.34969637
7721.0,7721.0,0.67548686
7722.0,7722.0,0.20309615
7723.0,7723.0,0.71530646
7724.0,7724.0,0.45115185
7725.0,7725.0,0.61240447
7726.0,7726.0,0.024667902
7727.0,7727.0,0.30426913
7728.0,7728.0,0.6409615
7729.0,7729.0,0.07424457
7730.0,7730.0,0.74819976
7731.0,7731.0,0.37322032
7732.0,7732.0,0.067660265
7733.0,7733.0,0.28202146
7734.0,7734.0,0.37996328
7735.0,7735.0,0.40714583
7736.0,7736.0,0.013117748
7737.0,7737.0,0.452281
7738.0,7738.0,0.0030122267
7739.0,7739.0,0.9302677
7740.0,7740.0,0.33553663
7741.0,7741.0,0.103498034
7742.0,7742.0,0.041715957
7743.0,7743.0,0.5488496
7744.0,7744.0,0.2781756
7745.0,7745.0,0.27767137
7746.0,7746.0,0.038501587
7747.0,7747.0,0.83148
7748.0,7748.0,0.6030393
7749.0,7749.0,0.40981546
7750.0,7750.0,0.016229915
7751.0,7751.0,0.40863705
7752.0,7752.0,0.8106018
7753.0,7753.0,0.51934266
7754.0,7754.0,0.4270444
7755.0,7755.0,0.14115144
7756.0,7756.0,0.5317817
7757.0,7757.0,0.068579376
7758.0,7758.0,0.64520174
7759.0,7759.0,0.05512083
7760.0,7760.0,0.8247619
7761.0,7761.0,0.04479229
7762.0,7762.0,0.75018585
7763.0,7763.0,0.026326636
7764.0,7764.0,0.5383462
7765.0,7765.0,0.45500532
7766.0,7766.0,0.4065585
7767.0,7767.0,0.98837054
7768.0,7768.0,0.54561883
7769.0,7769.0,0.36267102
7770.0,7770.0,0.6480152
7771.0,7771.0,0.3526579
7772.0,7772.0,0.9198737
7773.0,7773.0,0.041337486
7774.0,7774.0,0.21467423
7775.0,7775.0,0.040087584
7776.0,7776.0,0.28038937
7777.0,7777.0,0.9423737
7778.0,7778.0,0.24654947
7779.0,7779.0,0.8127623
7780.0,7780.0,0.31064484
7781.0,7781.0,0.6632844
7782.0,7782.0,0.074776545
7783.0,7783.0,0.0065705525
7784.0,7784.0,0.7732945
7785.0,7785.0,0.055983096
7786.0,7786.0,0.7926473
7787.0,7787.0,0.11667618
7788.0,7788.0,0.16605166
7789.0,7789.0,0.008414018
7790.0,7790.0,0.07256233
7791.0,7791.0,0.484479
7792.0,7792.0,0.49224678
7793.0,7793.0,0.21130021
7794.0,7794.0,0.58774686
7795.0,7795.0,0.67243284
7796.0,7796.0,0.57520306
7797.0,7797.0,0.7709386
7798.0,7798.0,0.055293154
7799.0,7799.0,0.11764093
7800.0,7800.0,0.14043735
7801.0,7801.0,0.28865534
7802.0,7802.0,0.3814335
7803.0,7803.0,0.023209602
7804.0,7804.0,0.9806197
7805.0,7805.0,0.035284795
7806.0,7806.0,0.7871613
7807.0,7807.0,0.011382656
7808.0,7808.0,0.6367187
7809.0,7809.0,0.011165737
7810.0,7810.0,0.25908208
7811.0,7811.0,0.016497381
7812.0,7812.0,0.5882954
7813.0,7813.0,0.5707684
7814.0,7814.0,0.012987803
7815.0,7815.0,0.21167912
7816.0,7816.0,0.01993871
7817.0,7817.0,0.008968877
7818.0,7818.0,0.26709056
7819.0,7819.0,0.8806051
7820.0,7820.0,0.09193684
7821.0,7821.0,0.44192606
7822.0,7822.0,0.24849309
7823.0,7823.0,0.25180107
7824.0,7824.0,0.8134761
7825.0,7825.0,0.2692337
7826.0,7826.0,0.096400455
7827.0,7827.0,0.2981182
7828.0,7828.0,0.07201504
7829.0,7829.0,0.72111803
7830.0,7830.0,0.97789806
7831.0,7831.0,0.5259463
7832.0,7832.0,0.36021724
7833.0,7833.0,0.03782796
7834.0,7834.0,0.14409599
7835.0,7835.0,0.63825643
7836.0,7836.0,0.44634292
7837.0,7837.0,0.3258149
7838.0,7838.0,0.2014519
7839.0,7839.0,0.011557778
7840.0,7840.0,0.14514281
7841.0,7841.0,0.08179046
7842.0,7842.0,0.33340672
7843.0,7843.0,0.1950401
7844.0,7844.0,0.56338334
7845.0,7845.0,0.17865506
7846.0,7846.0,0.78615505
7847.0,7847.0,0.44473845
7848.0,7848.0,0.40972602
7849.0,7849.0,0.7372192
7850.0,7850.0,0.15261537
7851.0,7851.0,0.32258096
7852.0,7852.0,0.63998324
7853.0,7853.0,0.44551393
7854.0,7854.0,0.23906343
7855.0,7855.0,0.46070668
7856.0,7856.0,0.027884556
7857.0,7857.0,0.19864368
7858.0,7858.0,0.079109706
7859.0,7859.0,0.51647544
7860.0,7860.0,0.09178836
7861.0,7861.0,0.24299093
7862.0,7862.0,0.7398689
7863.0,7863.0,0.4224907
7864.0,7864.0,0.24659365
7865.0,7865.0,0.61572534
7866.0,7866.0,0.7197679
7867.0,7867.0,0.50301063
7868.0,7868.0,0.119487
7869.0,7869.0,0.80149865
7870.0,7870.0,0.8723681
7871.0,7871.0,0.61544025
7872.0,7872.0,0.8391223
7873.0,7873.0,0.021322448
7874.0,7874.0,0.49981278
7875.0,7875.0,0.39699334
7876.0,7876.0,0.5325256
7877.0,7877.0,0.5852156
7878.0,7878.0,0.6453486
7879.0,7879.0,0.51313555
7880.0,7880.0,0.5683804
7881.0,7881.0,0.070675515
7882.0,7882.0,0.934175
7883.0,7883.0,0.4134446
7884.0,7884.0,0.7223874
7885.0,7885.0,0.4915884
7886.0,7886.0,0.014157883
7887.0,7887.0,0.10370707
7888.0,7888.0,0.18546675
7889.0,7889.0,0.69761044
7890.0,7890.0,0.28377947
7891.0,7891.0,0.110351115
7892.0,7892.0,0.9069335
7893.0,7893.0,0.09244045
7894.0,7894.0,0.17684266
7895.0,7895.0,0.5624906
7896.0,7896.0,0.1344468
7897.0,7897.0,0.5311124
7898.0,7898.0,0.12930162
7899.0,7899.0,0.21779548
7900.0,7900.0,0.45951328
7901.0,7901.0,0.41141674
7902.0,7902.0,0.030605061
7903.0,7903.0,0.4023441
7904.0,7904.0,0.55782145
7905.0,7905.0,0.407
7906.0,7906.0,0.5219155
7907.0,7907.0,0.59227556
7908.0,7908.0,0.053678572
7909.0,7909.0,0.0038132877
7910.0,7910.0,0.08325524
7911.0,7911.0,0.06661168
7912.0,7912.0,0.6886369
7913.0,7913.0,0.37875664
7914.0,7914.0,0.3705858
7915.0,7915.0,0.25970006
7916.0,7916.0,0.08369019
7917.0,7917.0,0.73434293
7918.0,7918.0,0.026252989
7919.0,7919.0,0.028174091
7920.0,7920.0,0.06920581
7921.0,7921.0,0.2515482
7922.0,7922.0,0.40060025
7923.0,7923.0,0.29277185
7924.0,7924.0,0.26649985
7925.0,7925.0,0.22746253
7926.0,7926.0,0.011806335
7927.0,7927.0,0.15327099
7928.0,7928.0,0.36383712
7929.0,7929.0,0.48359606
7930.0,7930.0,0.051766172
7931.0,7931.0,0.5773455
7932.0,7932.0,0.4797658
7933.0,7933.0,0.11416924
7934.0,7934.0,0.67653054
7935.0,7935.0,0.48124743
7936.0,7936.0,0.4138787
7937.0,7937.0,0.38324875
7938.0,7938.0,0.95323575
7939.0,7939.0,0.7393706
7940.0,7940.0,0.011805456
7941.0,7941.0,0.928275
7942.0,7942.0,0.31136054
7943.0,7943.0,0.35751548
7944.0,7944.0,0.5912207
7945.0,7945.0,0.18122707
7946.0,7946.0,0.1013214
7947.0,7947.0,0.5316946
7948.0,7948.0,0.5156919
7949.0,7949.0,0.7174435
7950.0,7950.0,0.6120029
7951.0,7951.0,0.18232125
7952.0,7952.0,0.18786159
7953.0,7953.0,0.5804834
7954.0,7954.0,0.45125744
7955.0,7955.0,0.7584667
7956.0,7956.0,0.57958305
7957.0,7957.0,0.6546795
7958.0,7958.0,0.019897977
7959.0,7959.0,0.4381775
7960.0,7960.0,0.20511596
7961.0,7961.0,0.6685897
7962.0,7962.0,0.23255485
7963.0,7963.0,0.6060712
7964.0,7964.0,0.9692909
7965.0,7965.0,0.13857923
7966.0,7966.0,0.08949321
7967.0,7967.0,0.035928633
7968.0,7968.0,0.2418463
7969.0,7969.0,0.021732785
7970.0,7970.0,0.21223383
7971.0,7971.0,0.21807458
7972.0,7972.0,0.044389464
7973.0,7973.0,0.87717986
7974.0,7974.0,0.020966986
7975.0,7975.0,0.0082107335
7976.0,7976.0,0.17592807
7977.0,7977.0,0.029547226
7978.0,7978.0,0.07257275
7979.0,7979.0,0.44546926
7980.0,7980.0,0.16130096
7981.0,7981.0,0.47110286
7982.0,7982.0,0.4438231
7983.0,7983.0,0.6323331
7984.0,7984.0,0.9281176
7985.0,7985.0,0.36430475
7986.0,7986.0,0.32527056
7987.0,7987.0,0.89477706
7988.0,7988.0,0.720848
7989.0,7989.0,0.13989352
7990.0,7990.0,0.0332321
7991.0,7991.0,0.06580465
7992.0,7992.0,0.8122842
7993.0,7993.0,0.42957997
7994.0,7994.0,0.34420994
7995.0,7995.0,0.36275408
7996.0,7996.0,0.6000211
7997.0,7997.0,0.2170124
7998.0,7998.0,0.12195955
7999.0,7999.0,0.27629724
8000.0,8000.0,0.12603115
8001.0,8001.0,0.07672569
8002.0,8002.0,0.21013944
8003.0,8003.0,0.017576214
8004.0,8004.0,0.46912423
8005.0,8005.0,0.7750551
8006.0,8006.0,0.81563306
8007.0,8007.0,0.27853194
8008.0,8008.0,0.13794559
8009.0,8009.0,0.58719254
8010.0,8010.0,0.14798294
8011.0,8011.0,0.57395446
8012.0,8012.0,0.1684408
8013.0,8013.0,0.7989736
8014.0,8014.0,0.024233693
8015.0,8015.0,0.24096859
8016.0,8016.0,0.7532169
8017.0,8017.0,0.43945882
8018.0,8018.0,0.68570524
8019.0,8019.0,0.40444395
8020.0,8020.0,0.029440152
8021.0,8021.0,0.47491
8022.0,8022.0,0.13207863
8023.0,8023.0,0.0016127742
8024.0,8024.0,0.16006327
8025.0,8025.0,0.18702354
8026.0,8026.0,0.8252756
8027.0,8027.0,0.68859243
8028.0,8028.0,0.40554878
8029.0,8029.0,0.95642453
8030.0,8030.0,0.096014366
8031.0,8031.0,0.6389295
8032.0,8032.0,0.19242342
8033.0,8033.0,0.6027667
8034.0,8034.0,0.12597068
8035.0,8035.0,0.85052013
8036.0,8036.0,0.43637806
8037.0,8037.0,0.15366657
8038.0,8038.0,0.5411274
8039.0,8039.0,0.11577428
8040.0,8040.0,0.26095933
8041.0,8041.0,0.94904494
8042.0,8042.0,0.23401435
8043.0,8043.0,0.8326164
8044.0,8044.0,0.408655
8045.0,8045.0,0.45295435
8046.0,8046.0,0.73405397
8047.0,8047.0,0.21193062
8048.0,8048.0,0.80444777
8049.0,8049.0,0.1808625
8050.0,8050.0,0.6022234
8051.0,8051.0,0.31137356
8052.0,8052.0,0.82360244
8053.0,8053.0,0.7782198
8054.0,8054.0,0.05291327
8055.0,8055.0,0.22670865
8056.0,8056.0,0.36795428
8057.0,8057.0,0.42545998
8058.0,8058.0,0.49026313
8059.0,8059.0,0.43927804
8060.0,8060.0,0.32418847
8061.0,8061.0,0.7896335
8062.0,8062.0,0.2580046
8063.0,8063.0,0.41928446
8064.0,8064.0,0.61964935
8065.0,8065.0,0.010210849
8066.0,8066.0,0.65021545
8067.0,8067.0,0.14842232
8068.0,8068.0,0.55506974
8069.0,8069.0,0.33775613
8070.0,8070.0,0.17048892
8071.0,8071.0,0.39385408
8072.0,8072.0,0.26829514
8073.0,8073.0,0.33339304
8074.0,8074.0,0.87839067
8075.0,8075.0,0.23656972
8076.0,8076.0,0.4850802
8077.0,8077.0,0.5996157
8078.0,8078.0,0.27386808
8079.0,8079.0,0.82402855
8080.0,8080.0,0.5072508
8081.0,8081.0,0.7600279
8082.0,8082.0,0.16017283
8083.0,8083.0,0.032646514
8084.0,8084.0,0.04045211
8085.0,8085.0,0.33202618
8086.0,8086.0,0.61377627
8087.0,8087.0,0.011232008
8088.0,8088.0,0.5728317
8089.0,8089.0,0.44119602
8090.0,8090.0,0.09941425
8091.0,8091.0,0.48200548
8092.0,8092.0,0.31846908
8093.0,8093.0,0.24227655
8094.0,8094.0,0.25940335
8095.0,8095.0,0.012106306
8096.0,8096.0,0.47729778
8097.0,8097.0,0.45813292
8098.0,8098.0,0.7409726
8099.0,8099.0,0.7194353
8100.0,8100.0,0.29298443
8101.0,8101.0,0.014491791
8102.0,8102.0,0.8214145
8103.0,8103.0,0.69905025
8104.0,8104.0,0.43956023
8105.0,8105.0,0.6849631
8106.0,8106.0,0.13776362
8107.0,8107.0,0.03701666
8108.0,8108.0,0.49823558
8109.0,8109.0,0.2384719
8110.0,8110.0,0.6799935
8111.0,8111.0,0.782923
8112.0,8112.0,0.7318147
8113.0,8113.0,0.13449211
8114.0,8114.0,0.7679788
8115.0,8115.0,0.79311514
8116.0,8116.0,0.09276094
8117.0,8117.0,0.804749
8118.0,8118.0,0.47283685
8119.0,8119.0,0.008363902
8120.0,8120.0,0.60738575
8121.0,8121.0,0.8569252
8122.0,8122.0,0.35201815
8123.0,8123.0,0.6828298
8124.0,8124.0,0.18883224
8125.0,8125.0,0.027200093
8126.0,8126.0,0.36370274
8127.0,8127.0,0.55684143
8128.0,8128.0,0.004081849
8129.0,8129.0,0.028177856
8130.0,8130.0,0.23347439
8131.0,8131.0,0.56835943
8132.0,8132.0,0.17699768
8133.0,8133.0,0.08719183
8134.0,8134.0,0.4605806
8135.0,8135.0,0.15228473
8136.0,8136.0,0.017632842
8137.0,8137.0,0.47543064
8138.0,8138.0,0.8380688
8139.0,8139.0,0.68089604
8140.0,8140.0,0.53853613
8141.0,8141.0,0.8041931
8142.0,8142.0,0.086762294
8143.0,8143.0,0.22290339
8144.0,8144.0,0.13886881
8145.0,8145.0,0.056276523
8146.0,8146.0,0.5572953
8147.0,8147.0,0.03242416
8148.0,8148.0,0.08573441
8149.0,8149.0,0.0556297
8150.0,8150.0,0.3322646
8151.0,8151.0,0.2909893
8152.0,8152.0,0.05337854
8153.0,8153.0,0.29740068
8154.0,8154.0,0.07020185
8155.0,8155.0,0.33665746
8156.0,8156.0,0.19632848
8157.0,8157.0,0.54953563
8158.0,8158.0,0.8509944
8159.0,8159.0,0.08986768
8160.0,8160.0,0.70474195
8161.0,8161.0,0.07067237
8162.0,8162.0,0.08456996
8163.0,8163.0,0.6988489
8164.0,8164.0,0.2491592
8165.0,8165.0,0.38218752
8166.0,8166.0,0.75462484
8167.0,8167.0,0.3159505
8168.0,8168.0,0.12753028
8169.0,8169.0,0.27862924
8170.0,8170.0,0.2750476
8171.0,8171.0,0.15027486
8172.0,8172.0,0.75068766
8173.0,8173.0,0.01522418
8174.0,8174.0,0.12270323
8175.0,8175.0,0.12817746
8176.0,8176.0,0.6448851
8177.0,8177.0,0.006454262
8178.0,8178.0,0.821893
8179.0,8179.0,0.14454071
8180.0,8180.0,0.8856016
8181.0,8181.0,0.4332616
8182.0,8182.0,0.68731606
8183.0,8183.0,0.6802613
8184.0,8184.0,0.6148869
8185.0,8185.0,0.55702806
8186.0,8186.0,0.36572367
8187.0,8187.0,0.17080116
8188.0,8188.0,0.19815029
8189.0,8189.0,0.5955318
8190.0,8190.0,0.00969449
8191.0,8191.0,0.06563845
8192.0,8192.0,0.08372635
8193.0,8193.0,0.5807452
8194.0,8194.0,0.45661366
8195.0,8195.0,0.017768107
8196.0,8196.0,0.47438896
8197.0,8197.0,0.81781584
8198.0,8198.0,0.45510748
8199.0,8199.0,0.36783442
8200.0,8200.0,0.9217619
8201.0,8201.0,0.35851306
8202.0,8202.0,0.4863334
8203.0,8203.0,0.028076844
8204.0,8204.0,0.36885384
8205.0,8205.0,0.28269473
8206.0,8206.0,0.71273625
8207.0,8207.0,0.6231298
8208.0,8208.0,0.54713684
8209.0,8209.0,0.5952894
8210.0,8210.0,0.55922186
8211.0,8211.0,0.6421681
8212.0,8212.0,0.70628613
8213.0,8213.0,0.0062014833
8214.0,8214.0,0.25907075
8215.0,8215.0,0.81205493
8216.0,8216.0,0.0017586659
8217.0,8217.0,0.057897944
8218.0,8218.0,0.5145908
8219.0,8219.0,0.06384192
8220.0,8220.0,0.54412585
8221.0,8221.0,0.10085871
8222.0,8222.0,0.015810614
8223.0,8223.0,0.05550001
8224.0,8224.0,0.10300057
8225.0,8225.0,0.6291608
8226.0,8226.0,0.070424125
8227.0,8227.0,0.6174855
8228.0,8228.0,0.08473606
8229.0,8229.0,0.7688775
8230.0,8230.0,0.35506758
8231.0,8231.0,0.12607741
8232.0,8232.0,0.07903673
8233.0,8233.0,0.80847293
8234.0,8234.0,0.1036237
8235.0,8235.0,0.50237817
8236.0,8236.0,0.8887024
8237.0,8237.0,0.92529863
8238.0,8238.0,0.6375518
8239.0,8239.0,0.56793666
8240.0,8240.0,0.52815616
8241.0,8241.0,0.96870065
8242.0,8242.0,0.23722492
8243.0,8243.0,0.31403568
8244.0,8244.0,0.42073086
8245.0,8245.0,0.18624996
8246.0,8246.0,0.25777194
8247.0,8247.0,0.11471417
8248.0,8248.0,0.30605972
8249.0,8249.0,0.89472914
8250.0,8250.0,0.63494545
8251.0,8251.0,0.2826777
8252.0,8252.0,0.07324466
8253.0,8253.0,0.1518922
8254.0,8254.0,0.018700732
8255.0,8255.0,0.48009637
8256.0,8256.0,0.731344
8257.0,8257.0,0.4630167
8258.0,8258.0,0.6704754
8259.0,8259.0,0.21840791
8260.0,8260.0,0.15723956
8261.0,8261.0,0.20315443
8262.0,8262.0,0.42707792
8263.0,8263.0,0.0687224
8264.0,8264.0,0.24162194
8265.0,8265.0,0.8425082
8266.0,8266.0,0.967594
8267.0,8267.0,0.028963992
8268.0,8268.0,0.082826644
8269.0,8269.0,0.05280647
8270.0,8270.0,0.113728344
8271.0,8271.0,0.030111618
8272.0,8272.0,0.6044634
8273.0,8273.0,0.09854096
8274.0,8274.0,0.007665055
8275.0,8275.0,0.23185284
8276.0,8276.0,0.6560304
8277.0,8277.0,0.09728361
8278.0,8278.0,0.02525989
8279.0,8279.0,0.9179156
8280.0,8280.0,0.02366486
8281.0,8281.0,0.474525
8282.0,8282.0,0.19131793
8283.0,8283.0,0.3923394
8284.0,8284.0,0.36013344
8285.0,8285.0,0.33439675
8286.0,8286.0,0.39710146
8287.0,8287.0,0.66924095
8288.0,8288.0,0.28361887
8289.0,8289.0,0.22844683
8290.0,8290.0,0.30284074
8291.0,8291.0,0.2733945
8292.0,8292.0,0.13040212
8293.0,8293.0,0.65047354
8294.0,8294.0,0.029597428
8295.0,8295.0,0.09358909
8296.0,8296.0,0.054330006
8297.0,8297.0,0.41657734
8298.0,8298.0,0.032470793
8299.0,8299.0,0.5172959
8300.0,8300.0,0.13264397
8301.0,8301.0,0.08025659
8302.0,8302.0,0.08437842
8303.0,8303.0,0.57369596
8304.0,8304.0,0.5346665
8305.0,8305.0,0.16967717
8306.0,8306.0,0.070060804
8307.0,8307.0,0.12566948
8308.0,8308.0,0.5908269
8309.0,8309.0,0.009401906
8310.0,8310.0,0.10453615
8311.0,8311.0,0.56393045
8312.0,8312.0,0.6474196
8313.0,8313.0,0.010143339
8314.0,8314.0,0.55873036
8315.0,8315.0,0.72679985
8316.0,8316.0,0.6895124
8317.0,8317.0,0.1382507
8318.0,8318.0,0.06631072
8319.0,8319.0,0.49869433
8320.0,8320.0,0.19043778
8321.0,8321.0,0.4335749
8322.0,8322.0,0.55007935
8323.0,8323.0,0.6349541
8324.0,8324.0,0.13246481
8325.0,8325.0,0.12696902
8326.0,8326.0,0.020154903
8327.0,8327.0,0.69773424
8328.0,8328.0,0.15817091
8329.0,8329.0,0.5350905
8330.0,8330.0,0.244696
8331.0,8331.0,0.010705367
8332.0,8332.0,0.5507654
8333.0,8333.0,0.026550958
8334.0,8334.0,0.73720235
8335.0,8335.0,0.072355755
8336.0,8336.0,0.34540835
8337.0,8337.0,0.5198873
8338.0,8338.0,0.59947413
8339.0,8339.0,0.62265766
8340.0,8340.0,0.8190485
8341.0,8341.0,0.3546296
8342.0,8342.0,0.012339034
8343.0,8343.0,0.24152188
8344.0,8344.0,0.017013075
8345.0,8345.0,0.711763
8346.0,8346.0,0.43206918
8347.0,8347.0,0.4471883
8348.0,8348.0,0.3059669
8349.0,8349.0,0.015718786
8350.0,8350.0,0.021347532
8351.0,8351.0,0.90029895
8352.0,8352.0,0.34494448
8353.0,8353.0,0.7819023
8354.0,8354.0,0.023036662
8355.0,8355.0,0.6841073
8356.0,8356.0,0.18925463
8357.0,8357.0,0.6057971
8358.0,8358.0,0.8192282
8359.0,8359.0,0.025315441
8360.0,8360.0,0.43907726
8361.0,8361.0,0.5926332
8362.0,8362.0,0.013185291
8363.0,8363.0,0.0064149713
8364.0,8364.0,0.0016770099
8365.0,8365.0,0.1933018
8366.0,8366.0,0.030924397
8367.0,8367.0,0.014850309
8368.0,8368.0,0.6000548
8369.0,8369.0,0.9573349
8370.0,8370.0,0.073845744
8371.0,8371.0,0.4246752
8372.0,8372.0,0.10065219
8373.0,8373.0,0.47823122
8374.0,8374.0,0.28672624
8375.0,8375.0,0.055837326
8376.0,8376.0,0.01901253
8377.0,8377.0,0.7756913
8378.0,8378.0,0.62288684
8379.0,8379.0,0.1146702
8380.0,8380.0,0.0014589318
8381.0,8381.0,0.69077384
8382.0,8382.0,0.9273129
8383.0,8383.0,0.7312663
8384.0,8384.0,0.013922144
8385.0,8385.0,0.8974919
8386.0,8386.0,0.13471884
8387.0,8387.0,0.14936057
8388.0,8388.0,0.007763567
8389.0,8389.0,0.72711986
8390.0,8390.0,0.18203223
8391.0,8391.0,0.018256312
8392.0,8392.0,0.6402141
8393.0,8393.0,0.81127167
8394.0,8394.0,0.35991228
8395.0,8395.0,0.005642059
8396.0,8396.0,0.35665
8397.0,8397.0,0.00655889
8398.0,8398.0,0.36744237
8399.0,8399.0,0.83676666
8400.0,8400.0,0.5089655
8401.0,8401.0,0.1917778
8402.0,8402.0,0.18275112
8403.0,8403.0,0.48571482
8404.0,8404.0,0.013859442
8405.0,8405.0,0.08285269
8406.0,8406.0,0.5876343
8407.0,8407.0,0.4256549
8408.0,8408.0,0.98239297
8409.0,8409.0,0.7289875
8410.0,8410.0,0.569595
8411.0,8411.0,0.09732784
8412.0,8412.0,0.038137116
8413.0,8413.0,0.6563501
8414.0,8414.0,0.39119092
8415.0,8415.0,0.1535451
8416.0,8416.0,0.49103504
8417.0,8417.0,0.03557993
8418.0,8418.0,0.8294041
8419.0,8419.0,0.2768067
8420.0,8420.0,0.70928615
8421.0,8421.0,0.58450013
8422.0,8422.0,0.094335034
8423.0,8423.0,0.59174776
8424.0,8424.0,0.7932063
8425.0,8425.0,0.3917663
8426.0,8426.0,0.056236032
8427.0,8427.0,0.85371166
8428.0,8428.0,0.61827815
8429.0,8429.0,0.039695844
8430.0,8430.0,0.60814446
8431.0,8431.0,0.03513619
8432.0,8432.0,0.05278348
8433.0,8433.0,0.14931503
8434.0,8434.0,0.77598435
8435.0,8435.0,0.10436164
8436.0,8436.0,0.038466204
8437.0,8437.0,0.2977394
8438.0,8438.0,0.36534518
8439.0,8439.0,0.031009113
8440.0,8440.0,0.079351015
8441.0,8441.0,0.38167402
8442.0,8442.0,0.4473338
8443.0,8443.0,0.44202757
8444.0,8444.0,0.6465164
8445.0,8445.0,0.79298055
8446.0,8446.0,0.27703485
8447.0,8447.0,0.123888776
8448.0,8448.0,0.6865925
8449.0,8449.0,0.11794708
8450.0,8450.0,0.15768313
8451.0,8451.0,0.8985314
8452.0,8452.0,0.53603315
8453.0,8453.0,0.18048903
8454.0,8454.0,0.7798735
8455.0,8455.0,0.15820684
8456.0,8456.0,0.7616983
8457.0,8457.0,0.28305197
8458.0,8458.0,0.049563725
8459.0,8459.0,0.11053571
8460.0,8460.0,0.6757078
8461.0,8461.0,0.23836349
8462.0,8462.0,0.74317724
8463.0,8463.0,0.05318521
8464.0,8464.0,0.1275427
8465.0,8465.0,0.006655307
8466.0,8466.0,0.2656056
8467.0,8467.0,0.6232352
8468.0,8468.0,0.3088829
8469.0,8469.0,0.56968874
8470.0,8470.0,0.47030318
8471.0,8471.0,0.27579695
8472.0,8472.0,0.48435715
8473.0,8473.0,0.4492071
8474.0,8474.0,0.075139664
8475.0,8475.0,0.61122465
8476.0,8476.0,0.556755
8477.0,8477.0,0.6614114
8478.0,8478.0,0.20082831
8479.0,8479.0,0.3146708
8480.0,8480.0,0.3019743
8481.0,8481.0,0.1114958
8482.0,8482.0,0.69470865
8483.0,8483.0,0.7087261
8484.0,8484.0,0.06946856
8485.0,8485.0,0.10201493
8486.0,8486.0,0.9804791
8487.0,8487.0,0.8736452
8488.0,8488.0,0.5296416
8489.0,8489.0,0.39312872
8490.0,8490.0,0.3135326
8491.0,8491.0,0.24884403
8492.0,8492.0,0.05810823
8493.0,8493.0,0.408666
8494.0,8494.0,0.72478604
8495.0,8495.0,0.33942175
8496.0,8496.0,0.21285856
8497.0,8497.0,0.18395446
8498.0,8498.0,0.048005283
8499.0,8499.0,0.025651675
8500.0,8500.0,0.73829836
8501.0,8501.0,0.029882427
8502.0,8502.0,0.7781172
8503.0,8503.0,0.25101563
8504.0,8504.0,0.4384401
8505.0,8505.0,0.3726038
8506.0,8506.0,0.486172
8507.0,8507.0,0.8213471
8508.0,8508.0,0.056895487
8509.0,8509.0,0.6895164
8510.0,8510.0,0.5814714
8511.0,8511.0,0.6574231
8512.0,8512.0,0.5653894
8513.0,8513.0,0.5766152
8514.0,8514.0,0.05726873
8515.0,8515.0,0.085304685
8516.0,8516.0,0.2254969
8517.0,8517.0,0.29817814
8518.0,8518.0,0.33035007
8519.0,8519.0,0.26980165
8520.0,8520.0,0.1281896
8521.0,8521.0,0.6086122
8522.0,8522.0,0.37877482
8523.0,8523.0,0.78451854
8524.0,8524.0,0.012468404
8525.0,8525.0,0.0063528907
8526.0,8526.0,0.16425204
8527.0,8527.0,0.307891
8528.0,8528.0,0.13106206
8529.0,8529.0,0.19739129
8530.0,8530.0,0.04186166
8531.0,8531.0,0.5686415
8532.0,8532.0,0.43201986
8533.0,8533.0,0.047795523
8534.0,8534.0,0.45424706
8535.0,8535.0,0.27330136
8536.0,8536.0,0.049657
8537.0,8537.0,0.7601106
8538.0,8538.0,0.304527
8539.0,8539.0,0.03668459
8540.0,8540.0,0.12921923
8541.0,8541.0,0.4316039
8542.0,8542.0,0.6150728
8543.0,8543.0,0.38317809
8544.0,8544.0,0.4126239
8545.0,8545.0,0.011270367
8546.0,8546.0,0.5949178
8547.0,8547.0,0.25444344
8548.0,8548.0,0.3601235
8549.0,8549.0,0.29814944
8550.0,8550.0,0.6932567
8551.0,8551.0,0.78411037
8552.0,8552.0,0.6832491
8553.0,8553.0,0.04256259
8554.0,8554.0,0.75241923
8555.0,8555.0,0.43634123
8556.0,8556.0,0.93837804
8557.0,8557.0,0.27558735
8558.0,8558.0,0.8484115
8559.0,8559.0,0.61512715
8560.0,8560.0,0.019844482
8561.0,8561.0,0.45352882
8562.0,8562.0,0.13253587
